NCEP_ID,IGRA_ID,LAT,LON,ELEV,IGRA_LAT,IGRA_LON
GMMC,MOM00060155,33.57,-7.67,62,33.5667,-7.6667
GMMX,MOM00060230,31.62,-8.03,468,31.617,-8.033
GMMZ,MOM00060265,30.94,-6.9,1139,30.933,-6.9
GMTA,MOM00060107,35.18,-3.85,27,35.183,-3.85
GMTT,MOM00060101,35.73,-5.9,19,35.733,-5.9
GOGG,SGM00061695,12.55,-16.27,26,12.55,-16.267
GOOY,SGM00061641,14.73,-17.5,27,14.73,-17.5
GOTT,SGM00061687,13.77,-13.68,49,13.7697,-13.6797
GQNN,MRM00061442,18.1,-15.95,2,18.1,-15.95
GQPP,MRM00061415,20.94,-17.03,5,20.9333,-17.0333
GUCY,GVM00061831,9.57,-13.62,26,9.5667,-13.6167
HDAM,DJM00063125,11.55,43.15,15,11.55,43.15
HEGN,EGM00062463,27.15,33.72,16,27.15,33.717
HELX,EGM00062405,25.67,32.7,93,25.667,32.7
HEMM,EGM00062306,31.33,27.22,25,31.3253,27.2217
HKEM,KEM00063720,-0.5,37.45,1493,-0.5,37.45
HKGA,KEM00063723,-0.47,39.63,138,-0.467,39.633
HKKI,KEM00063708,-0.1,34.75,1157,-0.1,34.75
HKKT,KEM00063661,1.02,35.0,1890,1.017,35.0
HKLO,KEM00063612,3.12,35.62,506,3.117,35.617
HKME,KEM00063695,0.08,37.65,1554,0.083,37.65
HKMO,KEM00063820,-4.03,39.62,55,-4.033,39.617
HKMU,KEM00063766,-2.28,37.84,1000,-2.283,37.833
HKMY,KEM00063619,3.53,39.05,1097,3.533,39.05
HKNC,KEM00063741,-1.3,36.75,1798,-1.3036,36.7597
HKNK,KEM00063714,-0.27,36.1,1901,-0.267,36.1
HKNO,KEM00063737,-1.13,35.84,1890,-1.133,35.833
HLLB,LYM00062053,32.1,20.27,131,32.1,20.2667
HSSS,SUM00062721,15.6,32.55,382,15.6,32.55
HTBU,TZM00063729,-1.33,31.82,1137,-1.333,31.817
HTDA,TZM00063894,-6.87,39.2,55,-6.8667,39.2
HTDO,TZM00063862,-6.17,35.77,1120,-6.167,35.767
HTIR,TZM00063887,-7.63,35.77,1428,-7.633,35.767
HTKJ,TZM00063791,-3.42,37.07,891,-3.417,37.067
HTMB,TZM00063932,-8.93,33.47,1758,-8.933,33.467
HTMW,TZM00063756,-2.47,32.92,1139,-2.467,32.917
HTTB,TZM00063832,-5.08,32.83,1182,-5.083,32.833
HUEN,UGM00063705,0.05,32.45,1155,0.05,32.45
KAAA,USM00074560,40.16,-89.33,182,40.1517,-89.3383
KAFF,USM00074531,38.97,-104.82,2003,38.967,-104.817
KAHN,USM00072311,33.95,-83.32,247,33.95,-83.3167
KAMA,USM00072363,35.23,-101.7,1099,35.2331,-101.7092
KAQQ,USM00072220,29.73,-85.03,6,29.733,-85.033
KAYS,USM00072213,31.25,-82.4,46,31.25,-82.4
KBHM,USM00072228,33.57,-86.75,192,33.567,-86.75
KBIS,USM00072764,46.77,-100.75,506,46.7717,-100.7594
KBOI,USM00072681,43.57,-116.22,874,43.5672,-116.2114
KBVE,USM00072232,29.33,-89.4,0,29.3333,-89.4
KCAR,USM00072712,46.87,-68.02,190,46.8683,-68.0136
KCHS,USM00072208,32.9,-80.03,15,32.895,-80.0275
KCRP,USM00072251,27.77,-97.5,13,27.7789,-97.5056
KCRW,USM00072414,38.37,-81.6,299,38.373,-81.6
KDDC,USM00072451,37.77,-99.97,790,37.7614,-99.9686
KDRA,USM00072387,36.62,-116.02,1009,36.6206,-116.0278
KDRT,USM00072261,29.37,-100.92,307,29.3744,-100.9183
KDVN,USM00074455,41.62,-90.58,259,41.6114,-90.5817
KEET,USM00072230,33.18,-86.78,174,33.1789,-86.7822
KFBG,USM00074693,35.13,-78.93,74,35.133,-78.933
KFFC,USM00072215,33.35,-84.57,296,33.3558,-84.5672
KFFO,USM00074570,39.83,-84.05,251,39.8333,-84.05
KFNT,USM00072637,42.97,-83.75,233,42.9667,-83.75
KFSI,USM00072355,34.65,-98.4,362,34.65,-98.4
KFTK,USM00072424,37.9,-85.97,230,37.9,-85.967
KGAG,USM00074641,36.3,-99.77,678,36.2969,-99.775
KGGG,USM00072247,32.35,-94.65,124,32.35,-94.65
KGJT,USM00072476,39.12,-108.53,1475,39.12,-108.525
KHON,USM00072654,44.38,-98.22,393,44.3833,-98.2167
KHOP,USM00074671,36.67,-87.5,174,36.667,-87.5
KHRT,USM00074777,30.43,-86.68,12,30.433,-86.683
KHTS,USM00072425,38.37,-82.55,255,38.3667,-82.55
KIAH,USM00072243,29.97,-95.35,33,29.967,-95.35
KINW,USM00072374,35.02,-110.73,1488,35.0281,-110.7208
KJAN,USM00072235,32.32,-90.08,101,32.3189,-90.08
KJFK,USM00074486,40.65,-73.78,7,40.65,-73.7833
KLAX,USM00072295,33.93,-118.4,32,33.933,-118.4
KLCH,USM00072240,30.12,-93.22,10,30.1253,-93.2161
KLND,USM00072576,42.82,-108.73,1694,42.8167,-108.7333
KLZK,USM00072340,34.83,-92.25,165,34.835,-92.2594
KMAF,USM00072265,31.95,-102.18,872,31.9425,-102.1892
KMDW,USM00072534,41.78,-87.75,190,41.783,-87.75
KNID,USM00074612,35.68,-117.68,696,35.6833,-117.6833
KNJK,USM00072281,32.82,-115.68,13,32.817,-115.683
KNTD,USM00072391,34.12,-119.12,2,34.1167,-119.1167
KNTK,USXUA026520,33.7,-117.83,18,33.7,-117.833
KPAH,USM00072435,37.07,-88.77,120,37.0667,-88.7667
KPIA,USM00072532,40.67,-89.68,202,40.6667,-89.6833
KQHN,AFM00040990,31.5,65.85,1009,31.5,65.85
KQRH,DJM00063125,11.55,43.15,19,11.55,43.15
KRIW,USM00072672,43.07,-108.47,1684,43.0647,-108.4767
KROW,USM00072268,33.3,-104.53,1118,33.3,-104.533
KSEA,USM00072793,47.45,-122.3,137,47.45,-122.3
KSEP,USM00072260,32.22,-98.18,402,32.2167,-98.1833
KSLO,USM00072433,38.65,-88.97,174,38.65,-88.9667
KSTC,USM00072655,45.55,-94.07,312,45.55,-94.0667
KVCT,USM00072255,28.85,-96.92,36,28.85,-96.9167
KWAL,USM00072402,37.93,-75.48,41,37.9333,-75.4833
KWMC,USM00072583,40.9,-117.8,1315,40.9019,-117.8072
KYUM,USM00072280,32.65,-114.6,63,32.65,-114.6
LBSF,BUM00015614,42.65,23.38,595,42.65,23.3833
LCNC,CYM00017607,35.15,33.4,161,35.1408,33.3964
LCPH,CYM00017600,34.72,32.48,8,34.7194,32.4847
LCRA,CYM00017601,34.58,32.98,23,34.583,32.983
LELC,SPM00008433,37.78,-0.8,3,37.783,-0.8
LFBD,FRM00007510,44.83,-0.7,61,44.8306,-0.6914
LFBG,FRM00007412,45.67,-0.32,31,45.667,-0.317
LFBO,FRM00007630,43.63,1.37,153,43.633,1.367
LFKJ,FRM00007761,41.92,8.8,9,41.9181,8.7928
LFLD,FRM00007255,47.07,2.37,166,47.067,2.367
LFLL,FRM00007481,45.73,5.08,240,45.7264,5.0778
LFMN,FRM00007690,43.65,7.2,10,43.65,7.2
LFRB,FRM00007110,48.45,-4.42,103,48.4442,-4.4119
LFRN,FRM00007130,48.07,-1.73,37,48.067,-1.733
LFSD,FRM00007280,47.27,5.08,227,47.267,5.083
LFSN,FRM00007180,48.68,6.22,217,48.6833,6.2167
LFVP,SBM00071805,46.77,-56.17,5,46.767,-56.167
LGIR,GRM00016754,35.33,25.18,39,35.3353,25.1819
LGTS,GRM00016622,40.52,22.97,4,40.5272,22.9714
LHPP,HUM00012942,46.0,18.23,203,46.0,18.233
LHSY,HUM00012812,47.27,16.63,221,47.267,16.633
LHUD,HUM00012982,46.25,20.1,83,46.25,20.1
LICT,ITM00016429,37.92,12.5,7,37.9142,12.4914
LIED,ITM00016546,39.35,8.97,28,39.3461,8.9675
LIEE,ITM00016560,39.25,9.05,1,39.2436,9.06
LIPA,ITM00016037,46.03,12.6,126,46.0303,12.5992
LIRF,ITM00016242,41.8,12.23,3,41.8,12.233
LLET,ISM00040199,29.55,34.95,13,29.55,34.95
LMML,MTM00016597,35.85,14.48,91,35.85,14.483
LOWG,AUM00011240,47.0,15.43,347,46.9931,15.4392
LOWI,AUM00011120,47.27,11.35,581,47.2603,11.3439
LPFR,POM00008554,37.02,-7.97,4,37.017,-7.967
LPPR,POM00008545,41.23,-8.68,73,41.233,-8.683
LRBC,ROM00015150,46.58,26.98,190,46.583,26.983
LRCL,ROM00015120,46.78,23.57,413,46.7778,23.5714
LRIA,ROM00015090,47.17,27.63,104,47.167,27.633
LRTM,ROM00015145,46.53,24.53,309,46.533,24.533
LRTR,ROM00015247,45.77,21.25,88,45.767,21.25
LSMP,SZM00006610,46.82,6.95,491,46.8117,6.9425
LTAP,TUM00017082,40.85,35.58,535,40.85,35.583
LXGB,GIM00008495,36.15,-5.35,5,36.15,-5.35
LYNI,RIM00013388,43.33,21.9,202,43.3333,21.9
MGPB,GTM00078637,15.72,-88.6,1,15.717,-88.6
MGSJ,GTM00078647,13.92,-90.82,2,13.917,-90.817
MMAN,MXM00076394,25.87,-100.23,448,25.8667,-100.2333
MMTC,MXM00076382,25.53,-103.45,1124,25.533,-103.45
MNMG,NUM00078741,12.15,-86.17,50,12.15,-86.167
MYNN,BFM00078073,25.05,-77.47,7,25.05,-77.4667
MZBZ,BHM00078583,17.53,-88.3,5,17.5333,-88.3
NCRG,CWM00091843,-21.2,-159.82,7,-21.2,-159.8167
NFFN,FJM00091680,-17.75,177.45,18,-17.75,177.45
NFTF,TNM00091792,-21.23,-175.15,41,-21.233,-175.15
NGFU,TVM00091643,-8.52,179.22,2,-8.5167,179.2167
NGTA,KRM00091610,1.35,172.92,4,1.35,172.9167
NSTU,AQM00091765,-14.33,-170.72,3,-14.3383,-170.7192
NTAA,FPM00091938,-17.55,-149.62,2,-17.5553,-149.6145
NTAT,FPM00091954,-23.35,-149.48,3,-23.35,-149.4833
NVSS,NHM00091554,-15.52,167.22,44,-15.517,167.217
NVVV,NHM00091557,-17.7,168.3,21,-17.7,168.3
NZAA,NZM00093119,-37.02,174.8,7,-37.017,174.8
NZCH,NZM00093780,-43.48,172.55,38,-43.483,172.55
OAK,USM00072493,37.75,-122.22,2,37.7444,-122.2236
OAKB,AFM00040948,34.55,69.22,1791,34.55,69.2167
OEAB,SAM00041112,18.23,42.65,2090,18.2333,42.65
OEDF,SAM00040417,26.44,49.81,12,26.45,49.8167
OEHL,SAM00040394,27.43,41.68,1015,27.4333,41.6833
OEJN,SAM00041024,21.7,39.18,15,21.7,39.1833
OEKM,SAM00041114,18.3,42.8,2066,18.3,42.8
OEMA,SAM00040430,24.55,39.7,654,24.55,39.7
OERK,SAM00040437,24.94,46.72,614,24.9333,46.7167
OIAW,IRM00040811,31.33,48.67,20,31.3333,48.6667
OIKB,IRM00040875,27.22,56.37,10,27.2167,56.3667
OIKK,IRM00040841,30.25,56.97,1748,30.25,56.9667
OIMB,IRM00040809,32.87,59.2,1491,32.8667,59.2
OIMM,IRM00040745,36.27,59.63,989,36.2667,59.6333
OITT,IRM00040706,38.08,46.28,1367,38.0833,46.2833
OIZH,IRM00040856,29.47,60.89,1370,29.4667,60.8833
OJAM,JOM00040270,31.99,35.99,767,31.983,35.983
OLBA,LEM00040100,33.82,35.48,29,33.817,35.483
OMAA,AEM00041217,24.43,54.65,16,24.4333,54.65
OOMA,MUM00041288,20.67,58.9,19,20.667,58.9
OPKC,PKM00041780,24.9,67.13,21,24.9,67.1333
OPMT,PKM00041675,30.2,71.43,123,30.2,71.4333
OPNH,PKM00041749,26.25,68.37,38,26.25,68.3667
OPRN,PKM00041571,33.62,73.1,507,33.6167,73.1
OSDI,SYM00040080,33.42,36.52,608,33.417,36.517
OYSN,YMM00041344,15.52,44.18,2190,15.517,44.183
PABI,USM00070267,64.0,-145.73,391,64.0,-145.733
PADK,USM00070454,51.88,-176.65,4,51.883,-176.65
PAFA,USM00070261,64.82,-147.87,138,64.8161,-147.8767
PAH,USM00072435,37.07,-88.77,125,37.0667,-88.7667
PANT,USM00070398,55.03,-131.57,34,55.0389,-131.5778
PAOM,USM00070200,64.5,-165.43,7,64.5072,-165.4347
PASN,USM00070308,57.15,-170.22,9,57.15,-170.2167
PAYA,USM00070361,59.52,-139.67,9,59.5167,-139.6667
PBI,USM00072203,26.68,-80.1,6,26.6847,-80.0994
PFYU,USM00070194,66.57,-145.27,131,66.567,-145.267
PGSN,CQM00091232,15.12,145.73,65,15.117,145.733
PGUM,GQM00091212,13.48,144.8,91,13.4767,144.7944
PHHI,USM00091170,21.48,-158.03,255,21.483,-158.033
PHNL,USM00091182,21.35,-157.93,5,21.35,-157.933
PHOG,USM00091190,20.9,-156.43,20,20.899,-156.43
PJON,JQM00091275,16.73,-169.52,5,16.7333,-169.5167
PKWA,RMM00091366,8.73,167.73,8,8.7333,167.7333
PWAK,WQM00091245,19.28,166.65,4,19.2833,166.65
RCGM,TWM00046697,25.07,121.23,45,25.067,121.233
RCKU,TWM00046746,23.47,120.38,25,23.467,120.383
RCLG,TWM00046751,24.18,120.65,112,24.183,120.65
RCQC,TWM00046734,23.58,119.62,31,23.5833,119.6167
RJFS,JAM00047810,33.15,130.3,5,33.15,130.3
RJFU,JAM00047855,32.92,129.92,2,32.917,129.917
RJFY,JAM00047850,31.37,130.84,65,31.367,130.833
RJNH,JAM00047681,34.75,137.7,45,34.7503,137.703
RJOP,JAM00047884,34.0,134.63,3,34.0,134.633
RJOZ,JAM00047787,34.05,131.05,4,34.05,131.05
RJSM,JAM00047580,40.7,141.38,36,40.7053,141.3719
RJTE,JAM00047688,34.99,139.84,3,34.983,139.833
RJTH,JAM00047678,33.12,139.78,92,33.1217,139.7792
RJTL,JAM00047727,35.8,140.02,30,35.8,140.017
RKNN,KSM00047107,37.75,128.95,11,37.75,128.95
RKPS,KSM00047161,35.08,128.08,8,35.083,128.083
RKSC,KSI0000RKSC,37.35,126.92,406,37.35,126.917
RKSM,KSM00047111,37.43,127.12,20,37.433,127.117
RKSO,KSM00047122,37.08,127.03,11,37.0833,127.0333
RKTN,KSM00047142,35.9,128.65,35,35.9,128.65
RKTU,KSM00047128,36.7,127.5,58,36.7,127.5
ROIG,JAM00047918,24.33,124.17,6,24.3367,124.1644
RPLB,RPM00098426,14.8,120.27,17,14.8,120.267
RPLI,RPM00098223,18.18,120.53,5,18.1828,120.5342
RPMD,RPM00098753,7.12,125.65,17,7.1278,125.6547
RPMZ,RPM00098836,6.9,122.07,6,6.9,122.067
SACO,ARM00087344,-31.32,-64.22,474,-31.3167,-64.2167
SAEZ,ARM00087576,-34.82,-58.53,20,-34.8167,-58.5333
SAME,ARM00087418,-32.83,-68.78,704,-32.8333,-68.7833
SARE,ARM00087155,-27.45,-59.05,52,-27.45,-59.05
SASA,ARM00087047,-24.85,-65.48,1216,-24.85,-65.4833
SAVC,ARM00087860,-45.78,-67.5,46,-45.7833,-67.5
SAWE,ARM00087934,-53.8,-67.75,22,-53.8,-67.75
SAZB,ARM00087748,-38.73,-62.17,83,-38.7333,-62.1667
SAZN,ARM00087715,-38.95,-68.13,271,-38.95,-68.1333
SAZR,ARM00087623,-36.57,-64.27,191,-36.5667,-64.2667
SBAT,BRM00082965,-9.87,-56.1,288,-9.8667,-56.1
SBBE,BRM00082193,-1.38,-48.48,16,-1.3833,-48.4833
SBBG,BRM00083981,-31.35,-54.12,180,-31.35,-54.117
SBBR,BRM00083378,-15.87,-47.94,1061,-15.8667,-47.9333
SBBV,BRM00082022,2.83,-60.7,140,2.8333,-60.7
SBCG,BRM00083612,-20.47,-54.67,556,-20.4667,-54.6667
SBCT,BRM00083840,-25.52,-49.17,908,-25.5167,-49.1667
SBCY,BRM00083362,-15.65,-56.1,182,-15.65,-56.1
SBFI,BRM00083827,-25.52,-54.58,243,-25.5167,-54.5833
SBFL,BRM00083899,-27.67,-48.55,5,-27.6667,-48.55
SBFN,BRM00082400,-3.85,-32.42,56,-3.85,-32.4167
SBGL,BRM00083746,-22.82,-43.25,6,-22.8167,-43.25
SBLO,BRM00083768,-23.33,-51.13,570,-23.3333,-51.1333
SBLP,BRM00083288,-13.27,-43.42,458,-13.2667,-43.4167
SBMN,BRM00082332,-3.15,-59.98,84,-3.15,-59.9833
SBMO,BRM00082993,-9.52,-35.78,115,-9.517,-35.783
SBNT,BRM00082599,-5.92,-35.25,52,-5.9167,-35.25
SBPA,BRM00083971,-30.0,-51.18,3,-30.0,-51.1833
SBPN,BRM00083063,-10.7,-48.4,290,-10.7,-48.4
SBPV,BRM00082824,-8.77,-63.92,88,-8.7667,-63.9167
SBRB,BRM00082917,-10.0,-67.8,143,-10.0,-67.8
SBSL,BRM00082281,-2.6,-44.23,53,-2.6,-44.2333
SBSM,BRM00083937,-29.72,-53.7,85,-29.7167,-53.7
SBSN,BRM00082244,-2.43,-54.72,72,-2.4333,-54.7167
SBSP,BRM00083780,-23.62,-46.65,803,-23.617,-46.65
SBTE,BRM00082579,-5.05,-42.82,69,-5.05,-42.817
SBUG,BRM00083928,-29.78,-57.03,74,-29.7833,-57.0333
SBVT,BRM00083649,-20.27,-40.28,4,-20.2667,-40.2833
SCCI,CIM00085934,-53.0,-70.85,37,-53.0033,-70.845
SCER,CIM00085543,-32.78,-71.52,8,-32.78,-71.51
SEA,USM00072793,47.45,-122.3,130,47.45,-122.3
SEGU,ECM00084203,-2.15,-79.88,9,-2.1581,-79.8839
SEP,USM00072260,32.22,-98.18,399,32.2167,-98.1833
SKCL,COM00080259,3.55,-76.38,969,3.55,-76.3833
SKLT,COM00080398,-4.17,-69.95,84,-4.1667,-69.95
SKRH,COM00080035,11.53,-72.93,4,11.5333,-72.9333
SKSP,COM00080001,12.58,-81.72,2,12.5833,-81.7167
SLLP,BLM00085201,-16.52,-68.18,4014,-16.517,-68.183
SMNI,NSM00081202,5.95,-57.03,2,5.95,-57.033
SOCA,FGM00081405,4.83,-52.37,9,4.8222,-52.3653
SOOM,FGM00081401,5.5,-54.03,9,5.5,-54.033
SPUR,PEM00084416,-5.18,-80.6,55,-5.1833,-80.6
SVBC,VEM00080419,10.12,-64.68,7,10.117,-64.683
SVBM,VEM00080410,10.07,-69.32,614,10.067,-69.317
SVBS,VEM00080413,10.25,-67.65,437,10.25,-67.65
SVCB,VEM00080444,8.15,-63.55,48,8.15,-63.55
SVGD,VEM00080448,7.23,-70.8,131,7.233,-70.8
SVMC,VEM00080407,10.57,-71.73,65,10.567,-71.733
SVMI,VEM00080415,10.6,-66.98,48,10.6,-66.983
SVMN,VEM00080425,9.82,-70.93,28,9.817,-70.933
SVMT,VEM00080435,9.75,-63.18,66,9.75,-63.183
SVSA,VEM00080447,7.85,-72.45,378,7.85,-72.45
SVSE,VEM00080462,4.6,-61.12,907,4.6,-61.1167
SVSR,VEM00080450,7.9,-67.42,48,7.9,-67.4167
SVTM,VEM00080453,7.3,-61.45,181,7.3,-61.45
TAPA,ACM00078861,17.12,-61.78,14,17.117,-61.783
TBPB,BBM00078954,13.07,-59.48,56,13.0667,-59.4833
TFFF,MBM00078925,14.6,-61.0,4,14.6,-61.0
TFFR,GPM00078897,16.27,-61.52,8,16.2639,-61.5164
TJSJ,RQM00078526,18.43,-66.0,19,18.4317,-65.9919
TNCC,UCM00078988,12.2,-68.97,67,12.2,-68.9667
TTPP,TDM00078970,10.62,-61.35,15,10.6167,-61.35
TXKF,BDM00078016,32.37,-64.68,3,32.3669,-64.6772
UAKK,KZM00035394,49.8,73.15,553,49.8,73.15
UATE,KZM00038001,44.55,50.25,-20,44.55,50.25
UATT,KZM00035229,50.28,57.15,227,50.2833,57.15
UCC,USM00072385,36.95,-116.05,1195,36.95,-116.05
UEEE,RSM00024959,62.02,129.72,103,62.0167,129.7167
UEST,RSM00021824,71.58,128.92,7,71.5833,128.9167
UGGG,GGM00037549,41.68,44.95,467,41.6833,44.95
UHMA,RSM00025563,64.78,177.57,62,64.7833,177.5667
UHMM,RSM00025913,59.55,150.78,118,59.55,150.7833
UHNN,RSM00031369,53.15,140.7,68,53.1475,140.6939
UHPP,RSM00032540,53.08,158.58,24,53.0833,158.5833
UHSS,RSM00032150,46.95,142.72,31,46.95,142.7167
UIAA,RSM00030758,52.08,113.48,685,52.0833,113.4833
UIII,RSM00030710,52.27,104.32,513,52.267,104.317
UKFF,UPM00033946,44.68,34.13,180,44.6833,34.1333
UKHH,UPM00034300,49.97,36.13,154,49.9667,36.1333
UKKK,UPM00033345,50.4,30.57,166,50.4,30.5667
UKLL,UPM00033393,49.82,23.95,319,49.8167,23.95
UKOO,UPM00033837,46.43,30.77,42,46.4333,30.7667
ULOL,RSM00026477,56.35,30.62,98,56.35,30.6167
ULWW,RSM00027038,59.32,39.92,131,59.3183,39.9256
UMBB,BOM00033008,52.12,23.68,144,52.1167,23.6833
UMMS,BOM00026850,53.94,27.63,234,53.933,27.633
UNOO,RSM00028698,54.93,73.4,123,54.9333,73.4
UOHH,RSM00020891,71.98,102.47,33,71.9772,102.4664
USPP,RSM00028225,57.95,56.2,170,57.9583,56.1972
UTDD,TIM00038836,38.55,68.78,803,38.55,68.783
UTST,UZM00038927,37.23,67.27,302,37.233,67.267
UTTT,UZM00038457,41.27,69.27,489,41.267,69.267
UUOO,RSM00034122,51.65,39.25,154,51.65,39.25
UWGG,RSM00027459,56.27,44.0,157,56.2667,44.0
UWPP,RSM00027962,53.12,45.02,174,53.1228,45.0189
UWWW,RSM00028900,53.25,50.45,44,53.25,50.45
VAAH,INM00042647,23.07,72.63,55,23.0667,72.6333
VABB,INM00043003,19.12,72.85,8,19.1167,72.85
VANP,INM00042867,21.1,79.05,308,21.1,79.05
VBG,USM00072393,34.75,-120.57,112,34.75,-120.5667
VECC,INM00042809,22.65,88.45,4,22.65,88.45
VIAR,INM00042071,31.63,74.87,229,31.6333,74.8667
VIDD,INM00042182,28.58,77.2,216,28.5833,77.2
VIJP,INM00042348,26.82,75.8,390,26.8167,75.8
VILK,INM00042369,26.75,80.89,122,26.75,80.8833
VLVT,LAM00048940,17.95,102.57,171,17.95,102.567
VNKT,NPM00044454,27.7,85.37,1337,27.7,85.367
VOHY,INM00043128,17.45,78.47,545,17.45,78.4667
VOMM,INM00043279,13.0,80.18,10,13.0,80.1833
VOTR,INM00043344,10.77,78.72,85,10.7667,78.7167
VPS,USM00072221,30.48,-86.52,26,30.4833,-86.5167
VRMM,MVM00043555,4.2,73.53,2,4.1917,73.5292
VTUD,THM00048354,17.38,102.8,182,17.3769,102.8094
VTUU,THM00048407,15.25,104.87,127,15.25,104.8667
VVTS,VMM00048900,10.82,106.67,19,10.8167,106.6667
VYYY,BMM00048097,16.77,96.17,14,16.7667,96.1667
WAAA,IDM00097180,-5.07,119.55,14,-5.0667,119.55
WABB,IDM00097560,-1.18,136.12,11,-1.1833,136.1167
WADD,IDM00097230,-8.75,115.17,4,-8.75,115.1667
WBGB,MYM00096441,3.2,113.03,2,3.2,113.0333
WBGG,MYM00096413,1.48,110.33,27,1.4833,110.3333
WBKK,MYM00096471,5.94,116.05,3,5.9333,116.05
WBKS,MYM00096491,5.9,118.07,12,5.9,118.0667
WBKW,MYM00096481,4.27,117.88,18,4.2667,117.8833
WBSB,BXM00096315,4.94,114.94,22,4.9333,114.9333
WIII,IDM00096749,-6.12,106.65,8,-6.1167,106.65
WMBA,MYM00048620,4.22,100.7,7,4.2167,100.7
WMKB,MYM00048602,5.47,100.38,4,5.467,100.383
WMKC,MYM00048615,6.17,102.28,5,6.1667,102.2833
WMKK,MYM00048647,3.12,101.55,27,3.117,101.55
WMKP,MYM00048601,5.3,100.27,3,5.3,100.2667
WRLL,IDM00096633,-1.27,116.9,3,-1.2667,116.9
WRRR,IDM00097230,-8.75,115.17,1,-8.75,115.1667
WSSS,SNM00048698,1.37,103.99,5,1.3667,103.9833
YBAS,ASM00094326,-23.8,133.89,545,-23.795,133.8889
YBRK,ASM00094374,-23.38,150.47,10,-23.3753,150.4775
YMLT,ASM00094968,-41.53,147.2,178,-41.533,147.2
YMML,ASM00094866,-37.67,144.84,132,-37.6656,144.8322
YPGV,ASM00094150,-12.27,136.82,179,-12.2742,136.8203
YSCB,ASM00094926,-35.3,149.18,575,-35.3,149.183
YSNF,NFM00094996,-29.03,167.94,113,-29.0389,167.9408
YSSY,ASM00094767,-33.95,151.18,6,-33.9464,151.1731
YSWG,ASM00094910,-35.15,147.45,221,-35.1583,147.4572
ZBAA,CHM00054511,39.94,116.28,55,39.9333,116.2833
ZGKL,CHM00057957,25.33,110.3,166,25.3333,110.3
ZHCC,CHM00057083,34.72,113.65,111,34.7167,113.65
ZKPY,KNM00047058,39.03,125.78,36,39.0333,125.7833
ZLXY,CHM00057036,34.3,108.93,398,34.3,108.933
ZPPP,CHM00056778,25.02,102.68,1892,25.0167,102.6833
ZSAM,CHM00059134,24.48,118.08,139,24.4833,118.0833
ZSHC,CHM00058457,30.23,120.17,43,30.2333,120.1667
ZSOF,CHM00058321,31.87,117.23,36,31.867,117.233
ZSQD,CHM00054857,36.07,120.33,77,36.0667,120.3333
ZUUU,CHM00056294,30.67,104.02,508,30.667,104.017
ZYCC,CHM00054161,43.9,125.22,238,43.9,125.2167
ZYTL,CHM00054662,38.9,121.63,97,38.9,121.6333
+2366,SWM00002365,62.52,17.45,7,62.5317,17.4361
+3068,UKM00003066,57.72,-3.32,13,57.65,-3.567
+3877,UKM00003882,50.92,0.15,38,50.8994,0.3169
+6265,NLM00006260,52.13,5.27,13,52.0989,5.1797
+8546,POM00008545,41.13,-8.6,100,41.233,-8.683
01010,NOM00001010,69.3,16.12,14,69.3153,16.1308
01028,SVM00001028,74.52,19.02,16,74.5039,19.0011
01152,NOM00001152,67.28,14.42,12,67.2669,14.3586
01412,NOM00001415,58.65,5.57,24,58.8742,5.665
01488,NOM00001492,59.9,10.62,16,59.9428,10.7194
01490,NOM00001492,59.98,10.68,514,59.9428,10.7194
02354,SWM00002365,62.38,17.3,80,62.5317,17.4361
02367,SWM00002365,62.37,17.53,33,62.5317,17.4361
02469,SWM00002465,59.18,17.92,45,59.35,17.95
02484,SWM00002465,59.57,18.1,44,59.35,17.95
02485,SWM00002465,59.33,18.05,52,59.35,17.95
02589,SWM00002591,57.73,18.43,50,57.65,18.35
02595,SWM00002591,57.4,18.5,45,57.65,18.35
02597,SWM00002591,57.52,18.45,30,57.65,18.35
03021,UKM00003023,57.15,-7.32,6,57.3575,-7.385
03022,UKM00003023,57.48,-7.37,6,57.3575,-7.385
03023,UKM00003023,57.33,-7.37,10,57.3575,-7.385
03061,UKM00003066,57.87,-3.77,19,57.65,-3.567
03068,UKM00003066,57.72,-3.33,12,57.65,-3.567
03190,UKM00003240,55.58,-1.65,11,55.417,-1.6
03235,UKM00003238,54.82,-2.08,434,55.0197,-1.8817
03241,UKM00003240,55.3,-1.8,158,55.417,-1.6
03261,UKM00003257,54.13,-1.42,35,54.3,-1.533
03265,UKM00003257,54.2,-1.38,28,54.3,-1.533
03316,UKM00003322,53.5,-3.07,8,53.55,-2.917
03318,UKM00003322,53.77,-3.03,10,53.55,-2.917
03323,UKM00003322,53.33,-2.85,26,53.55,-2.917
03373,UKM00003377,53.3,-0.55,61,53.167,-0.517
03379,UKM00003377,53.03,-0.5,67,53.167,-0.517
03404,UKM00003501,52.55,-4.03,30,52.4167,-4.0
03497,UKM00003496,52.58,1.72,3,52.67,1.68
03503,UKM00003501,52.35,-3.95,63,52.4167,-4.0
03558,UKM00003559,52.22,-0.48,89,52.1039,-0.4214
03560,UKM00003559,52.22,-0.48,85,52.1039,-0.4214
03586,UKM00003590,52.33,0.77,53,52.117,0.967
03593,UKM00003496,52.43,1.62,22,52.67,1.68
03614,UKM00003715,51.63,-3.3,184,51.4,-3.35
