NCEP_ID IGRA_ID LAT LON ELEV
CYQR CAM00071863  50.4300 -104.6700   577
CYQW CAM00071876  52.7700 -108.2500   548
CYSA CAM00071600  43.9300 -60.0000     4
CYTR CAM00071621  44.1200 -77.5300    86
CYWA CAM00071625  45.9500 -77.3200   130
CYWG CAM00071852  49.9000 -97.2300   239
CYYC CAM00071877  51.1200 -114.0200  1084
CYZS CAM00071915  64.2000 -83.3700    64
CYZT CAM00071109  50.6800 -127.3700    22
CZEV CAM00071957  68.3200 -133.5200   103
CZSM CAM00071934  60.0200 -111.9200   203
DAAE AGM00060402  36.7200   5.0700     2
DAAP AGM00060640  26.5000   8.4200   558
DABB AGM00060360  36.8400   7.8200     4
DABC AGM00060419  36.2800   6.6200   694
DAFI AGM00060535  34.6800   3.2500  1144
DAOO AGM00060490  35.6300  -0.6000    90
DAUA AGM00060620  27.8900  -0.2800   263
DAUB AGM00060525  34.8000   5.7300    87
DAUE AGM00060590  30.5700   2.8700   397
DAUG AGM00060566  32.3800   3.8200   450
DAUT AGM00060607  29.2500   0.2800   312
DAUZ AGM00060611  28.0500   9.6300   562
DBBB BNM00065344   6.3500   2.3800     5
DFFD UVM00065503  12.3500  -1.5200   316
DGAA GHM00065472   5.6000  -0.1700    68
DIAP IVM00065578   5.2500  -3.9400     7
DNEN NIM00065257   6.4700   7.5500   137
DNKN NIM00065046  12.0500   8.5300   476
DNMA NIM00065082  11.8500  13.0800   354
DRRM NGM00061080  13.4700   7.0800   373
DRRN NGM00061052  13.4800   2.1700   223
DRZA NGM00061024  16.9700   7.9900   501
DRZR NGM00061090  13.7800   8.9900   452
DTKA TSM00060710  36.9500   8.7500    20
DTTA TSM00060715  36.8400  10.2300     3
DTTD TSM00060775  32.3200  10.4000   300
DTTF TSM00060745  34.4200   8.8200   313
DTTJ TSM00060769  33.8700  10.7700     3
DTTK TSM00060735  35.6700  10.1000    60
DTTL TSM00060720  36.8500  11.0800    29
DTTN TSM00060725  36.4800   8.8000   143
DTTX TSM00060750  34.7200  10.6800    21
DXSK TOM00065361   8.9800   1.1500   386
DXXX TOM00065387   6.1700   1.2500    20
EBBE BEM00006458  50.7500   4.7700   127
EBFN BEM00006400  51.0800   2.6500     9
EDDV GMM00010338  52.4700   9.7000    54
EDW USM00072381  34.9200 -117.9000   702
EFJY FIM00002935  62.4000  25.6800   145
EGFF UKM00003715  51.4000  -3.3500    67
EGOS UKM00003414  52.8000  -2.6700    76
EGPD UKM00003091  57.2000  -2.2200    65
EGPO UKM00003026  58.2200  -6.3200    13
EGQK UKM00003066  57.6500  -3.5700     7
EGQL UKM00003171  56.3800  -2.8700    12
EGQM UKM00003240  55.4200  -1.6000    23
EGUW UKM00003590  52.1200   0.9700    87
EGVN UKM00003649  51.7500  -1.5800    88
EGXE UKM00003257  54.3000  -1.5300    40
EGXW UKM00003377  53.1700  -0.5200    70
EGYP FKM00088889 -51.8200 -58.4500    73
EHKD NLM00006235  52.9200   4.7800    14
EHVL NLM00006242  53.2500   4.9200     5
EKYT DAM00006030  57.1000   9.8700     3
ENGM NOM00001384  60.2000  11.0800   204
EQBA AFM00040913  36.6700  68.9200   433
EQBM AFM00040911  36.7000  67.2000   378
ESPC SWM00002225  63.1800  14.5000   370
ESSB SWM00002465  59.3500  17.9500    11
ETHA GMM00010954  47.8300  10.8700   760
ETHF GMM00010437  51.1300   9.2800   181
ETIC GMM00010687  49.7000  11.9500   415
ETWM GMM00010304  52.7200   7.3200    26
EVLA LGM00026406  56.4800  21.0200     7
EVRA LGM00026422  56.9200  23.9700    10
FAAB SFM00068406 -28.5700  16.5300    21
FABL SFM00068442 -29.1000  26.3000  1354
FABM SFM00068461 -28.2500  28.3300  1686
FADN SFM00068588 -29.9700  30.9500    14
FAEL SFM00068858 -33.0300  27.8400   125
FAKM SFM00068438 -28.8000  24.7700  1198
FAMM SFM00068242 -25.7800  25.5300  1281
FAPB SFM00068174 -23.8700  29.4500  1228
FBFT BCM00068054 -21.2200  27.5000  1001
FBLT BCM00068040 -21.4200  25.6000   986
FBMN BCM00068032 -19.9900  23.4200   945
FBTS BCM00068328 -26.0500  22.4500   960
FCBB CFM00064450  -4.2500  15.2500   319
FCOI CFM00064459   1.6200  18.0700   335
FCOU CFM00064458   1.6200  16.0500   352
FCPP CFM00064400  -4.8200  11.9000    17
FEFF CTM00064650   4.4000  18.5200   365
FEFG CTM00064656   4.7300  22.8300   500
FEFT CTM00064600   4.2500  15.8000   583
FHAW SHM00061902  -7.9700 -14.4000    86
FIMR MPM00061988 -19.6800  63.4200    59
FJDG IOM00061967  -7.3000  72.4000     3
FKKN CMM00064870   7.3500  13.5700  1104
FKKR CMM00064860   9.3300  13.3800   242
FKYS CMM00064950   3.8400  11.5200   751
FLKS ZAM00067475 -10.2200  31.1300  1384
FLLI ZAM00067743 -17.8200  25.8200   986
FLND ZAM00067561 -13.0000  28.6500  1269
FMCH CNM00067002 -11.5300  43.2700    29
FMCZ MFM00067005 -12.8000  45.2800     8
FMEE REM00061980 -20.8900  55.5200    21
FMMI MAM00067083 -18.8000  47.4800  1279
FMMS MAM00067072 -17.0800  49.8200     3
FMMT MAM00067095 -18.1200  49.4000     6
FMNA MAM00067009 -12.3500  49.3000   105
FMNM MAM00067027 -15.6700  46.3500    26
FMNN MAM00067012 -13.3200  48.3200    10
FMSD MAM00067197 -25.0300  46.9500     9
FMST MAM00067161 -23.3800  43.7300     8
FNLU AOM00066160  -8.8500  13.2300    74
FOOB GBM00064510   2.0800  11.4800   600
FOOG GBM00064501  -0.7000   8.7500     3
FOOL GBM00064500   0.4500   9.4200    12
FQBR MZM00067297 -19.8000  34.9000     8
FQIN MZM00067323 -23.8700  35.3800    14
FQLC MZM00067217 -13.3000  35.2300  1364
FQMA MZM00067341 -25.9200  32.5700    39
FQNP MZM00067237 -15.1000  39.2800   438
FQQL MZM00067283 -17.8900  36.8900     6
FQTE MZM00067261 -16.1800  33.5800   149
FSI USM00072355  34.6500 -98.4000   362
FTK USM00072424  37.9000 -85.9700   230
FTTA CDM00064750   9.1500  18.3800   365
FTTC CDM00064756  13.8500  20.8500   545
FTTJ CDM00064700  12.1300  15.0300   295
FVCZ ZIM00067977 -21.0200  31.5800   430
FVFA ZIM00067843 -18.1000  25.8500  1061
FVHA ZIM00067775 -17.9200  31.1300  1479
FVKB ZIM00067761 -16.5200  28.8900   518
FVMV ZIM00067975 -20.0700  30.8700  1095
FVTL ZIM00067867 -19.4500  29.8500  1429
FWCL MIM00067693 -15.6800  34.9700   767
FWLI MIM00067586 -13.7800  33.7700  1229
FYGF WAM00068014 -19.6000  18.1200  1411
FYKT WAM00068312 -26.5300  18.1200  1067
FYWH WAM00068112 -22.4800  17.4700  1715
FYWW WAM00068110 -22.5700  17.1000  1725
FZAA CGM00064210  -4.3800  15.4300   309
GABS MLM00061291  12.5300  -7.9500   380
GAG USM00074641  36.3000 -99.7700   678
GAGO MLM00061226  16.2700  -0.0500   260
GAMB MLM00061265  14.5200  -4.1000   272
GANK MLM00061233  15.1700  -7.2800   265
GATB MLM00061223  16.7200  -3.0000   264
GFLL SLM00061856   8.6200 -13.2000    25
GMFM MOM00060150  33.8900  -5.5300   576
GMMC MOM00060155  33.5700  -7.6700    62
GMMX MOM00060230  31.6200  -8.0300   468
GMMZ MOM00060265  30.9400  -6.9000  1139
GMTA MOM00060107  35.1800  -3.8500    27
GMTT MOM00060101  35.7300  -5.9000    19
GOGG SGM00061695  12.5500 -16.2700    26
GOOY SGM00061641  14.7300 -17.5000    27
GOTT SGM00061687  13.7700 -13.6800    49
GQNN MRM00061442  18.1000 -15.9500     2
GQPP MRM00061415  20.9400 -17.0300     5
GUCY GVM00061831   9.5700 -13.6200    26
HDAM DJM00063125  11.5500  43.1500    15
HEGN EGM00062463  27.1500  33.7200    16
HELX EGM00062405  25.6700  32.7000    93
HEMM EGM00062306  31.3300  27.2200    25
HKEM KEM00063720  -0.5000  37.4500  1493
HKGA KEM00063723  -0.4700  39.6300   138
HKKI KEM00063708  -0.1000  34.7500  1157
HKKT KEM00063661   1.0200  35.0000  1890
HKLO KEM00063612   3.1200  35.6200   506
HKME KEM00063695   0.0800  37.6500  1554
HKMO KEM00063820  -4.0300  39.6200    55
HKMU KEM00063766  -2.2800  37.8400  1000
HKMY KEM00063619   3.5300  39.0500  1097
HKNC KEM00063741  -1.3000  36.7500  1798
HKNK KEM00063714  -0.2700  36.1000  1901
HKNO KEM00063737  -1.1300  35.8400  1890
HLLB LYM00062053  32.1000  20.2700   131
HSSS SUM00062721  15.6000  32.5500   382
HTBU TZM00063729  -1.3300  31.8200  1137
HTDA TZM00063894  -6.8700  39.2000    55
HTDO TZM00063862  -6.1700  35.7700  1120
HTIR TZM00063887  -7.6300  35.7700  1428
HTKJ TZM00063791  -3.4200  37.0700   891
HTMB TZM00063932  -8.9300  33.4700  1758
HTMW TZM00063756  -2.4700  32.9200  1139
HTTB TZM00063832  -5.0800  32.8300  1182
HUEN UGM00063705   0.0500  32.4500  1155
KAAA USM00074560  40.1600 -89.3300   182
KAFF USM00074531  38.9700 -104.8200  2003
KAHN USM00072311  33.9500 -83.3200   247
KAMA USM00072363  35.2300 -101.7000  1099
KAQQ USM00072220  29.7300 -85.0300     6
KAYS USM00072213  31.2500 -82.4000    46
KBHM USM00072228  33.5700 -86.7500   192
KBIS USM00072764  46.7700 -100.7500   506
KBOI USM00072681  43.5700 -116.2200   874
KBVE USM00072232  29.3300 -89.4000     0
KCAR USM00072712  46.8700 -68.0200   190
KCHS USM00072208  32.9000 -80.0300    15
KCRP USM00072251  27.7700 -97.5000    13
KCRW USM00072414  38.3700 -81.6000   299
KDDC USM00072451  37.7700 -99.9700   790
KDRA USM00072387  36.6200 -116.0200  1009
KDRT USM00072261  29.3700 -100.9200   307
KDVN USM00074455  41.6200 -90.5800   259
KEET USM00072230  33.1800 -86.7800   174
KFBG USM00074693  35.1300 -78.9300    74
KFFC USM00072215  33.3500 -84.5700   296
KFFO USM00074570  39.8300 -84.0500   251
KFNT USM00072637  42.9700 -83.7500   233
KFSI USM00072355  34.6500 -98.4000   362
KFTK USM00072424  37.9000 -85.9700   230
KGAG USM00074641  36.3000 -99.7700   678
KGGG USM00072247  32.3500 -94.6500   124
KGJT USM00072476  39.1200 -108.5300  1475
KHON USM00072654  44.3800 -98.2200   393
KHOP USM00074671  36.6700 -87.5000   174
KHRT USM00074777  30.4300 -86.6800    12
KHTS USM00072425  38.3700 -82.5500   255
KIAH USM00072243  29.9700 -95.3500    33
KINW USM00072374  35.0200 -110.7300  1488
KJAN USM00072235  32.3200 -90.0800   101
KJFK USM00074486  40.6500 -73.7800     7
KLAX USM00072295  33.9300 -118.4000    32
KLCH USM00072240  30.1200 -93.2200    10
KLND USM00072576  42.8200 -108.7300  1694
KLZK USM00072340  34.8300 -92.2500   165
KMAF USM00072265  31.9500 -102.1800   872
KMDW USM00072534  41.7800 -87.7500   190
KNID USM00074612  35.6800 -117.6800   696
KNJK USM00072281  32.8200 -115.6800    13
KNTD USM00072391  34.1200 -119.1200     2
KNTK USXUA026520  33.7000 -117.8300    18
KPAH USM00072435  37.0700 -88.7700   120
KPIA USM00072532  40.6700 -89.6800   202
KQHN AFM00040990  31.5000  65.8500  1009
KQRH DJM00063125  11.5500  43.1500    19
KRIW USM00072672  43.0700 -108.4700  1684
KROW USM00072268  33.3000 -104.5300  1118
KSEA USM00072793  47.4500 -122.3000   137
KSEP USM00072260  32.2200 -98.1800   402
KSLO USM00072433  38.6500 -88.9700   174
KSTC USM00072655  45.5500 -94.0700   312
KVCT USM00072255  28.8500 -96.9200    36
KWAL USM00072402  37.9300 -75.4800    41
KWMC USM00072583  40.9000 -117.8000  1315
KYUM USM00072280  32.6500 -114.6000    63
LBSF BUM00015614  42.6500  23.3800   595
LCNC CYM00017607  35.1500  33.4000   161
LCPH CYM00017600  34.7200  32.4800     8
LCRA CYM00017601  34.5800  32.9800    23
LELC SPM00008433  37.7800  -0.8000     3
LFBD FRM00007510  44.8300  -0.7000    61
LFBG FRM00007412  45.6700  -0.3200    31
LFBO FRM00007630  43.6300   1.3700   153
LFKJ FRM00007761  41.9200   8.8000     9
LFLD FRM00007255  47.0700   2.3700   166
LFLL FRM00007481  45.7300   5.0800   240
LFMN FRM00007690  43.6500   7.2000    10
LFRB FRM00007110  48.4500  -4.4200   103
LFRN FRM00007130  48.0700  -1.7300    37
LFSD FRM00007280  47.2700   5.0800   227
LFSN FRM00007180  48.6800   6.2200   217
LFVP SBM00071805  46.7700 -56.1700     5
LGIR GRM00016754  35.3300  25.1800    39
LGTS GRM00016622  40.5200  22.9700     4
LHPP HUM00012942  46.0000  18.2300   203
LHSY HUM00012812  47.2700  16.6300   221
LHUD HUM00012982  46.2500  20.1000    83
LICT ITM00016429  37.9200  12.5000     7
LIED ITM00016546  39.3500   8.9700    28
LIEE ITM00016560  39.2500   9.0500     1
LIPA ITM00016037  46.0300  12.6000   126
LIRF ITM00016242  41.8000  12.2300     3
LLET ISM00040199  29.5500  34.9500    13
LMML MTM00016597  35.8500  14.4800    91
LOWG AUM00011240  47.0000  15.4300   347
LOWI AUM00011120  47.2700  11.3500   581
LPFR POM00008554  37.0200  -7.9700     4
LPPR POM00008545  41.2300  -8.6800    73
LRBC ROM00015150  46.5800  26.9800   190
LRCL ROM00015120  46.7800  23.5700   413
LRIA ROM00015090  47.1700  27.6300   104
LRTM ROM00015145  46.5300  24.5300   309
LRTR ROM00015247  45.7700  21.2500    88
LSMP SZM00006610  46.8200   6.9500   491
LTAP TUM00017082  40.8500  35.5800   535
LXGB GIM00008495  36.1500  -5.3500     5
LYNI RIM00013388  43.3300  21.9000   202
MGPB GTM00078637  15.7200 -88.6000     1
MGSJ GTM00078647  13.9200 -90.8200     2
MMAN MXM00076394  25.8700 -100.2300   448
MMTC MXM00076382  25.5300 -103.4500  1124
MNMG NUM00078741  12.1500 -86.1700    50
MYNN BFM00078073  25.0500 -77.4700     7
MZBZ BHM00078583  17.5300 -88.3000     5
NCRG CWM00091843 -21.2000 -159.8200     7
NFFN FJM00091680 -17.7500 177.4500    18
NFTF TNM00091792 -21.2300 -175.1500    41
NGFU TVM00091643  -8.5200 179.2200     2
NGTA KRM00091610   1.3500 172.9200     4
NSTU AQM00091765 -14.3300 -170.7200     3
NTAA FPM00091938 -17.5500 -149.6200     2
NTAT FPM00091954 -23.3500 -149.4800     3
NVSS NHM00091554 -15.5200 167.2200    44
NVVV NHM00091557 -17.7000 168.3000    21
NZAA NZM00093119 -37.0200 174.8000     7
NZCH NZM00093780 -43.4800 172.5500    38
OAK USM00072493  37.7500 -122.2200     2
OAKB AFM00040948  34.5500  69.2200  1791
OEAB SAM00041112  18.2300  42.6500  2090
OEDF SAM00040417  26.4400  49.8100    12
OEHL SAM00040394  27.4300  41.6800  1015
OEJN SAM00041024  21.7000  39.1800    15
OEKM SAM00041114  18.3000  42.8000  2066
OEMA SAM00040430  24.5500  39.7000   654
OERK SAM00040437  24.9400  46.7200   614
OIAW IRM00040811  31.3300  48.6700    20
OIKB IRM00040875  27.2200  56.3700    10
OIKK IRM00040841  30.2500  56.9700  1748
OIMB IRM00040809  32.8700  59.2000  1491
OIMM IRM00040745  36.2700  59.6300   989
OITT IRM00040706  38.0800  46.2800  1367
OIZH IRM00040856  29.4700  60.8900  1370
OJAM JOM00040270  31.9900  35.9900   767
OLBA LEM00040100  33.8200  35.4800    29
OMAA AEM00041217  24.4300  54.6500    16
OOMA MUM00041288  20.6700  58.9000    19
OPKC PKM00041780  24.9000  67.1300    21
OPMT PKM00041675  30.2000  71.4300   123
OPNH PKM00041749  26.2500  68.3700    38
OPRN PKM00041571  33.6200  73.1000   507
OSDI SYM00040080  33.4200  36.5200   608
OYSN YMM00041344  15.5200  44.1800  2190
PABI USM00070267  64.0000 -145.7300   391
PADK USM00070454  51.8800 -176.6500     4
PAFA USM00070261  64.8200 -147.8700   138
PAH USM00072435  37.0700 -88.7700   125
PANT USM00070398  55.0300 -131.5700    34
PAOM USM00070200  64.5000 -165.4300     7
PASN USM00070308  57.1500 -170.2200     9
PAYA USM00070361  59.5200 -139.6700     9
PBI USM00072203  26.6800 -80.1000     6
PFYU USM00070194  66.5700 -145.2700   131
PGSN CQM00091232  15.1200 145.7300    65
PGUM GQM00091212  13.4800 144.8000    91
PHHI USM00091170  21.4800 -158.0300   255
PHNL USM00091182  21.3500 -157.9300     5
PHOG USM00091190  20.9000 -156.4300    20
PJON JQM00091275  16.7300 -169.5200     5
PKWA RMM00091366   8.7300 167.7300     8
PWAK WQM00091245  19.2800 166.6500     4
RCGM TWM00046697  25.0700 121.2300    45
RCKU TWM00046746  23.4700 120.3800    25
RCLG TWM00046751  24.1800 120.6500   112
RCQC TWM00046734  23.5800 119.6200    31
RJFS JAM00047810  33.1500 130.3000     5
RJFU JAM00047855  32.9200 129.9200     2
RJFY JAM00047850  31.3700 130.8400    65
RJNH JAM00047681  34.7500 137.7000    45
RJOP JAM00047884  34.0000 134.6300     3
RJOZ JAM00047787  34.0500 131.0500     4
RJSM JAM00047580  40.7000 141.3800    36
RJTE JAM00047688  34.9900 139.8400     3
RJTH JAM00047678  33.1200 139.7800    92
RJTL JAM00047727  35.8000 140.0200    30
RKNN KSM00047107  37.7500 128.9500    11
RKPS KSM00047161  35.0800 128.0800     8
RKSC KSI0000RKSC  37.3500 126.9200   406
RKSM KSM00047111  37.4300 127.1200    20
RKSO KSM00047122  37.0800 127.0300    11
RKTN KSM00047142  35.9000 128.6500    35
RKTU KSM00047128  36.7000 127.5000    58
ROIG JAM00047918  24.3300 124.1700     6
RPLB RPM00098426  14.8000 120.2700    17
RPLI RPM00098223  18.1800 120.5300     5
RPMD RPM00098753   7.1200 125.6500    17
RPMZ RPM00098836   6.9000 122.0700     6
SACO ARM00087344 -31.3200 -64.2200   474
SAEZ ARM00087576 -34.8200 -58.5300    20
SAME ARM00087418 -32.8300 -68.7800   704
SARE ARM00087155 -27.4500 -59.0500    52
SASA ARM00087047 -24.8500 -65.4800  1216
SAVC ARM00087860 -45.7800 -67.5000    46
SAWE ARM00087934 -53.8000 -67.7500    22
SAZB ARM00087748 -38.7300 -62.1700    83
SAZN ARM00087715 -38.9500 -68.1300   271
SAZR ARM00087623 -36.5700 -64.2700   191
SBAT BRM00082965  -9.8700 -56.1000   288
SBBE BRM00082193  -1.3800 -48.4800    16
SBBG BRM00083981 -31.3500 -54.1200   180
SBBR BRM00083378 -15.8700 -47.9400  1061
SBBV BRM00082022   2.8300 -60.7000   140
SBCG BRM00083612 -20.4700 -54.6700   556
SBCT BRM00083840 -25.5200 -49.1700   908
SBCY BRM00083362 -15.6500 -56.1000   182
SBFI BRM00083827 -25.5200 -54.5800   243
SBFL BRM00083899 -27.6700 -48.5500     5
SBFN BRM00082400  -3.8500 -32.4200    56
SBGL BRM00083746 -22.8200 -43.2500     6
SBLO BRM00083768 -23.3300 -51.1300   570
SBLP BRM00083288 -13.2700 -43.4200   458
SBMN BRM00082332  -3.1500 -59.9800    84
SBMO BRM00082993  -9.5200 -35.7800   115
SBNT BRM00082599  -5.9200 -35.2500    52
SBPA BRM00083971 -30.0000 -51.1800     3
SBPN BRM00083063 -10.7000 -48.4000   290
SBPV BRM00082824  -8.7700 -63.9200    88
SBRB BRM00082917 -10.0000 -67.8000   143
SBSL BRM00082281  -2.6000 -44.2300    53
SBSM BRM00083937 -29.7200 -53.7000    85
SBSN BRM00082244  -2.4300 -54.7200    72
SBSP BRM00083780 -23.6200 -46.6500   803
SBTE BRM00082579  -5.0500 -42.8200    69
SBUG BRM00083928 -29.7800 -57.0300    74
SBVT BRM00083649 -20.2700 -40.2800     4
SCCI CIM00085934 -53.0000 -70.8500    37
SCER CIM00085543 -32.7800 -71.5200     8
SEA USM00072793  47.4500 -122.3000   130
SEGU ECM00084203  -2.1500 -79.8800     9
SEP USM00072260  32.2200 -98.1800   399
SKCL COM00080259   3.5500 -76.3800   969
SKLT COM00080398  -4.1700 -69.9500    84
SKRH COM00080035  11.5300 -72.9300     4
SKSP COM00080001  12.5800 -81.7200     2
SLLP BLM00085201 -16.5200 -68.1800  4014
SMNI NSM00081202   5.9500 -57.0300     2
SOCA FGM00081405   4.8300 -52.3700     9
SOOM FGM00081401   5.5000 -54.0300     9
SPUR PEM00084416  -5.1800 -80.6000    55
SVBC VEM00080419  10.1200 -64.6800     7
SVBM VEM00080410  10.0700 -69.3200   614
SVBS VEM00080413  10.2500 -67.6500   437
SVCB VEM00080444   8.1500 -63.5500    48
SVGD VEM00080448   7.2300 -70.8000   131
SVMC VEM00080407  10.5700 -71.7300    65
SVMI VEM00080415  10.6000 -66.9800    48
SVMN VEM00080425   9.8200 -70.9300    28
SVMT VEM00080435   9.7500 -63.1800    66
SVSA VEM00080447   7.8500 -72.4500   378
SVSE VEM00080462   4.6000 -61.1200   907
SVSR VEM00080450   7.9000 -67.4200    48
SVTM VEM00080453   7.3000 -61.4500   181
TAPA ACM00078861  17.1200 -61.7800    14
TBPB BBM00078954  13.0700 -59.4800    56
TFFF MBM00078925  14.6000 -61.0000     4
TFFR GPM00078897  16.2700 -61.5200     8
TJSJ RQM00078526  18.4300 -66.0000    19
TNCC UCM00078988  12.2000 -68.9700    67
TTPP TDM00078970  10.6200 -61.3500    15
TXKF BDM00078016  32.3700 -64.6800     3
UAKK KZM00035394  49.8000  73.1500   553
UATE KZM00038001  44.5500  50.2500   -20
UATT KZM00035229  50.2800  57.1500   227
UCC USM00072385  36.9500 -116.0500  1195
UEEE RSM00024959  62.0200 129.7200   103
UEST RSM00021824  71.5800 128.9200     7
UGGG GGM00037549  41.6800  44.9500   467
UHMA RSM00025563  64.7800 177.5700    62
UHMM RSM00025913  59.5500 150.7800   118
UHNN RSM00031369  53.1500 140.7000    68
UHPP RSM00032540  53.0800 158.5800    24
UHSS RSM00032150  46.9500 142.7200    31
UIAA RSM00030758  52.0800 113.4800   685
UIII RSM00030710  52.2700 104.3200   513
UKFF UPM00033946  44.6800  34.1300   180
UKHH UPM00034300  49.9700  36.1300   154
UKKK UPM00033345  50.4000  30.5700   166
UKLL UPM00033393  49.8200  23.9500   319
UKOO UPM00033837  46.4300  30.7700    42
ULOL RSM00026477  56.3500  30.6200    98
ULWW RSM00027038  59.3200  39.9200   131
UMBB BOM00033008  52.1200  23.6800   144
UMMS BOM00026850  53.9400  27.6300   234
UNOO RSM00028698  54.9300  73.4000   123
UOHH RSM00020891  71.9800 102.4700    33
USPP RSM00028225  57.9500  56.2000   170
UTDD TIM00038836  38.5500  68.7800   803
UTST UZM00038927  37.2300  67.2700   302
UTTT UZM00038457  41.2700  69.2700   489
UUOO RSM00034122  51.6500  39.2500   154
UWGG RSM00027459  56.2700  44.0000   157
UWPP RSM00027962  53.1200  45.0200   174
UWWW RSM00028900  53.2500  50.4500    44
VAAH INM00042647  23.0700  72.6300    55
VABB INM00043003  19.1200  72.8500     8
VANP INM00042867  21.1000  79.0500   308
VBG USM00072393  34.7500 -120.5700   112
VECC INM00042809  22.6500  88.4500     4
VIAR INM00042071  31.6300  74.8700   229
VIDD INM00042182  28.5800  77.2000   216
VIJP INM00042348  26.8200  75.8000   390
VILK INM00042369  26.7500  80.8900   122
VLVT LAM00048940  17.9500 102.5700   171
VNKT NPM00044454  27.7000  85.3700  1337
VOHY INM00043128  17.4500  78.4700   545
VOMM INM00043279  13.0000  80.1800    10
VOTR INM00043344  10.7700  78.7200    85
VPS USM00072221  30.4800 -86.5200    26
VRMM MVM00043555   4.2000  73.5300     2
VTUD THM00048354  17.3800 102.8000   182
VTUU THM00048407  15.2500 104.8700   127
VVTS VMM00048900  10.8200 106.6700    19
VYYY BMM00048097  16.7700  96.1700    14
WAAA IDM00097180  -5.0700 119.5500    14
WABB IDM00097560  -1.1800 136.1200    11
WADD IDM00097230  -8.7500 115.1700     4
WBGB MYM00096441   3.2000 113.0300     2
WBGG MYM00096413   1.4800 110.3300    27
WBKK MYM00096471   5.9400 116.0500     3
WBKS MYM00096491   5.9000 118.0700    12
WBKW MYM00096481   4.2700 117.8800    18
WBSB BXM00096315   4.9400 114.9400    22
WIII IDM00096749  -6.1200 106.6500     8
WMBA MYM00048620   4.2200 100.7000     7
WMKB MYM00048602   5.4700 100.3800     4
WMKC MYM00048615   6.1700 102.2800     5
WMKK MYM00048647   3.1200 101.5500    27
WMKP MYM00048601   5.3000 100.2700     3
WRLL IDM00096633  -1.2700 116.9000     3
WRRR IDM00097230  -8.7500 115.1700     1
WSSS SNM00048698   1.3700 103.9900     5
YBAS ASM00094326 -23.8000 133.8900   545
YBRK ASM00094374 -23.3800 150.4700    10
YMLT ASM00094968 -41.5300 147.2000   178
YMML ASM00094866 -37.6700 144.8400   132
YPGV ASM00094150 -12.2700 136.8200   179
YSCB ASM00094926 -35.3000 149.1800   575
YSNF NFM00094996 -29.0300 167.9400   113
YSSY ASM00094767 -33.9500 151.1800     6
YSWG ASM00094910 -35.1500 147.4500   221
ZBAA CHM00054511  39.9400 116.2800    55
ZGKL CHM00057957  25.3300 110.3000   166
ZHCC CHM00057083  34.7200 113.6500   111
ZKPY KNM00047058  39.0300 125.7800    36
ZLXY CHM00057036  34.3000 108.9300   398
ZPPP CHM00056778  25.0200 102.6800  1892
ZSAM CHM00059134  24.4800 118.0800   139
ZSHC CHM00058457  30.2300 120.1700    43
ZSOF CHM00058321  31.8700 117.2300    36
ZSQD CHM00054857  36.0700 120.3300    77
ZUUU CHM00056294  30.6700 104.0200   508
ZYCC CHM00054161  43.9000 125.2200   238
ZYTL CHM00054662  38.9000 121.6300    97
+2366 SWM00002365  62.5200  17.4500     7
+3068 UKM00003066  57.7200  -3.3200    13
+3877 UKM00003882  50.9200   0.1500    38
+6265 NLM00006260  52.1300   5.2700    13
+8546 POM00008545  41.1300  -8.6000   100
01010 NOM00001010  69.3000  16.1200    14
01028 SVM00001028  74.5200  19.0200    16
01152 NOM00001152  67.2800  14.4200    12
01412 NOM00001415  58.6500   5.5700    24
01488 NOM00001492  59.9000  10.6200    16
01490 NOM00001492  59.9800  10.6800   514
02354 SWM00002365  62.3800  17.3000    80
02367 SWM00002365  62.3700  17.5300    33
02469 SWM00002465  59.1800  17.9200    45
02484 SWM00002465  59.5700  18.1000    44
02485 SWM00002465  59.3300  18.0500    52
02589 SWM00002591  57.7300  18.4300    50
02595 SWM00002591  57.4000  18.5000    45
02597 SWM00002591  57.5200  18.4500    30
03021 UKM00003023  57.1500  -7.3200     6
03022 UKM00003023  57.4800  -7.3700     6
03023 UKM00003023  57.3300  -7.3700    10
03061 UKM00003066  57.8700  -3.7700    19
03068 UKM00003066  57.7200  -3.3300    12
03190 UKM00003240  55.5800  -1.6500    11
03235 UKM00003238  54.8200  -2.0800   434
03241 UKM00003240  55.3000  -1.8000   158
03261 UKM00003257  54.1300  -1.4200    35
03265 UKM00003257  54.2000  -1.3800    28
03316 UKM00003322  53.5000  -3.0700     8
03318 UKM00003322  53.7700  -3.0300    10
03323 UKM00003322  53.3300  -2.8500    26
03373 UKM00003377  53.3000  -0.5500    61
03379 UKM00003377  53.0300  -0.5000    67
03404 UKM00003501  52.5500  -4.0300    30
03497 UKM00003496  52.5800   1.7200     3
03503 UKM00003501  52.3500  -3.9500    63
03558 UKM00003559  52.2200  -0.4800    89
03560 UKM00003559  52.2200  -0.4800    85
03586 UKM00003590  52.3300   0.7700    53
03593 UKM00003496  52.4300   1.6200    22
03614 UKM00003715  51.6300  -3.3000   184
03644 UKM00003649  51.6800  -1.7700    87
03647 UKM00003649  51.8700  -1.6800   215
03701 BEM00006447  51.0200   4.5000   126
03712 UKM00003715  51.2000  -3.5300    83
03717 UKM00003715  51.4800  -3.1800     9
03744 UKM00003743  51.3000  -1.7700   175
